DEPARTURES_PERFORMED,DISTANCE,AIR_TIME,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,AIRCRAFT_TYPE,MONTH,DATA_SOURCE,FUEL_CONSUMPTION
41,946,4895,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",721,11,DU,5732
41,946,5056,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",721,5,DU,5732
41,1117,5839,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13180,MBJ,"Montego Bay, Jamaica",622,6,IU,7319
41,1117,5860,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13180,MBJ,"Montego Bay, Jamaica",622,8,IU,7319
41,1747,9764,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",622,11,DU,7319
41,1947,10641,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",626,12,DU,11023
41,1969,10216,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11884,GEG,"Spokane, WA",888,9,DU,5732
41,1969,10752,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11884,GEG,"Spokane, WA",888,11,DU,5732
41,2116,12022,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14831,SJC,"San Jose, CA",888,2,DU,5732
42,304,2039,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12945,LEX,"Lexington, KY",614,3,DU,5578
42,304,2075,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12945,LEX,"Lexington, KY",608,11,DU,4850
42,425,2705,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",699,8,DU,6336
42,432,2792,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12339,IND,"Indianapolis, IN",694,1,DU,5291
42,432,2851,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12339,IND,"Indianapolis, IN",699,7,DU,6336
42,453,2759,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12992,LIT,"Little Rock, AR",608,8,DU,4850
42,591,3636,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",698,9,DU,5234
42,591,3702,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",698,11,DU,5234
42,591,3753,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",698,3,DU,5234
42,594,3511,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",622,4,DU,7319
42,721,4444,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX",608,5,DU,4850
42,760,4272,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12478,JFK,"New York, NY",622,3,DU,7319
42,821,4935,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13871,OMA,"Omaha, NE",698,4,DU,5234
42,903,4731,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14307,PVD,"Providence, RI",699,9,DU,6336
42,907,5272,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",888,6,DU,5732
42,1969,10813,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11884,GEG,"Spokane, WA",888,10,DU,5732
42,2182,11664,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14747,SEA,"Seattle, WA",721,8,DU,5732
43,134,1242,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10599,BHM,"Birmingham, AL",614,4,DU,5578
43,151,1423,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12217,HSV,"Huntsville, AL",614,5,DU,5578
43,214,1651,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14685,SAV,"Savannah, GA",888,1,DU,5732
43,250,1877,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15624,VPS,"Valparaiso, FL",608,10,DU,4850
43,442,2776,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13360,MLB,"Melbourne, FL",608,3,DU,4850
43,484,3259,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15016,STL,"St. Louis, MO",694,5,DU,5291
43,526,3065,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14122,PIT,"Pittsburgh, PA",614,1,DU,5578
43,534,3229,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12264,IAD,"Washington, DC",694,4,DU,5291
43,761,4682,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13851,OKC,"Oklahoma City, OK",608,10,DU,4850
43,794,4163,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15096,SYR,"Syracuse, NY",694,1,DU,5291
43,880,5416,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11032,CUN,"Cancun, Mexico",888,1,IU,5732
43,1436,7487,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14293,PUJ,"Punta Cana, Dominican Republic",699,5,IU,6336
43,1838,10418,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10713,BOI,"Boise, ID",699,10,DU,6336
43,2139,11927,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14771,SFO,"San Francisco, CA",626,12,DU,11023
43,2172,12524,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14057,PDX,"Portland, OR",888,12,DU,5732
43,4395,20341,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10920,CDG,"Paris, France",624,10,IU,11684
44,106,1097,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10980,CHA,"Chattanooga, TN",608,2,DU,4850
44,106,1172,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10980,CHA,"Chattanooga, TN",608,1,DU,4850
44,134,1282,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10599,BHM,"Birmingham, AL",608,10,DU,4850
44,259,1841,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10994,CHS,"Charleston, SC",614,4,DU,5578
44,332,2662,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",608,1,DU,4850
44,481,2960,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",888,12,DU,5732
44,526,3216,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14122,PIT,"Pittsburgh, PA",694,12,DU,5291
44,591,3922,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",694,3,DU,5291
44,666,3826,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14100,PHL,"Philadelphia, PA",622,11,DU,7319
44,761,4579,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13851,OKC,"Oklahoma City, OK",694,6,DU,5291
44,903,4881,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14307,PVD,"Providence, RI",694,11,DU,5291
44,994,5609,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",16217,YUL,"Montreal, Canada",608,3,IU,4850
44,1117,6214,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13180,MBJ,"Montego Bay, Jamaica",699,10,IU,6336
44,1117,6336,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13180,MBJ,"Montego Bay, Jamaica",622,7,IU,7319
44,1199,7091,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",888,7,DU,5732
44,1282,8147,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",614,3,DU,5578
44,1599,8230,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15024,STT,"Charlotte Amalie, VI",622,2,DU,7319
44,1947,11434,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",721,4,DU,5732
44,2182,12748,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14747,SEA,"Seattle, WA",888,4,DU,5732
45,106,1129,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10980,CHA,"Chattanooga, TN",608,8,DU,4850
45,192,1495,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10868,CAE,"Columbia, SC",614,9,DU,5578
45,223,1770,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",614,11,DU,5578
45,250,2011,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15624,VPS,"Valparaiso, FL",614,3,DU,5578
45,304,2249,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12945,LEX,"Lexington, KY",888,12,DU,5732
45,332,2674,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",614,1,DU,5578
45,356,2577,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",888,6,DU,5732
45,453,3213,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12992,LIT,"Little Rock, AR",888,12,DU,5732
45,534,3345,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12264,IAD,"Washington, DC",614,11,DU,5578
45,591,3916,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",698,10,DU,5234
45,739,4382,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",16271,YYZ,"Toronto, Canada",694,1,IU,5291
45,903,5056,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14307,PVD,"Providence, RI",694,10,DU,5291
45,907,5861,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",699,11,DU,6336
45,1282,7974,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",614,4,DU,5578
45,1747,9860,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",622,8,DU,7319
45,1747,9872,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",622,7,DU,7319
45,1747,10355,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",623,10,DU,8598
46,404,2782,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",623,9,DU,8598
46,447,3010,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11066,CMH,"Columbus, OH",614,9,DU,5578
46,589,4285,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15919,XNA,"Fayetteville, AR",608,3,DU,4850
46,726,4560,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13605,NAS,"Nassau, The Bahamas",888,12,IU,5732
46,746,4744,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11618,EWR,"Newark, NJ",608,7,DU,4850
46,760,4586,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12478,JFK,"New York, NY",622,2,DU,7319
46,1282,7813,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",614,5,DU,5578
46,1282,8480,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",888,2,DU,5732
46,1557,10035,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14312,PVR,"Puerto Vallarta, Mexico",888,12,IU,5732
46,1747,10858,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",623,12,DU,8598
46,2139,12169,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14771,SFO,"San Francisco, CA",623,8,DU,8598
47,134,1438,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10599,BHM,"Birmingham, AL",614,3,DU,5578
47,192,1636,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10868,CAE,"Columbia, SC",614,8,DU,5578
47,240,2001,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11481,ECP,"Panama City, FL",614,2,DU,5578
47,304,2223,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12945,LEX,"Lexington, KY",888,9,DU,5732
47,317,2215,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13577,MYR,"Myrtle Beach, SC",888,11,DU,5732
47,332,2705,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",608,4,DU,4850
47,356,2603,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",888,1,DU,5732
47,373,2788,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",614,8,DU,5578
47,406,2893,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",626,4,DU,11023
47,444,3090,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14986,SRQ,"Sarasota/Bradenton, FL",622,12,DU,7319
47,554,3681,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11042,CLE,"Cleveland, OH",694,5,DU,5291
47,591,4213,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",608,11,DU,4850
47,620,3924,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13230,MDT,"Harrisburg, PA",608,3,DU,4850
47,731,5223,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11298,DFW,"Dallas/Fort Worth, TX",698,12,DU,5234
47,746,4880,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11618,EWR,"Newark, NJ",608,6,DU,4850
47,1117,6805,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13180,MBJ,"Montego Bay, Jamaica",888,7,IU,5732
47,1587,9916,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12990,LIR,"Liberia, Costa Rica",622,12,IU,7319
47,1627,10011,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14838,SJO,"San Jose, Costa Rica",622,12,IU,7319
47,1715,9531,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10411,AUA,"Aruba, Aruba",888,12,IU,5732
47,1947,13048,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",622,3,DU,7319
47,4401,21635,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10292,AMS,"Amsterdam, Netherlands",687,1,IU,12566
48,250,2237,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15624,VPS,"Valparaiso, FL",608,1,DU,4850
48,306,2302,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11995,GSO,"Greensboro/High Point, NC",614,5,DU,5578
48,317,2257,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13577,MYR,"Myrtle Beach, SC",888,10,DU,5732
48,356,2671,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",699,1,DU,6336
48,366,2634,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11252,DAB,"Daytona Beach, FL",614,2,DU,5578
48,404,2930,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",624,3,DU,11684
48,554,3701,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11042,CLE,"Cleveland, OH",694,10,DU,5291
48,577,3871,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10821,BWI,"Baltimore, MD",888,4,DU,5732
48,746,4892,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11618,EWR,"Newark, NJ",888,5,DU,5732
48,760,5014,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12478,JFK,"New York, NY",622,4,DU,7319
48,782,5407,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12278,ICT,"Wichita, KS",614,4,DU,5578
48,853,5232,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10257,ALB,"Albany, NY",694,10,DU,5291
48,853,5264,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10257,ALB,"Albany, NY",694,9,DU,5291
48,880,6043,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11032,CUN,"Cancun, Mexico",699,5,IU,6336
48,907,6243,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",699,10,DU,6336
48,946,5646,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",721,3,DU,5732
48,1838,11210,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10713,BOI,"Boise, ID",699,8,DU,6336
49,152,1566,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15412,TYS,"Knoxville, TN",698,8,DU,5234
49,453,3465,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12992,LIT,"Little Rock, AR",698,4,DU,5234
49,547,3720,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",699,1,DU,6336
49,554,3746,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11042,CLE,"Cleveland, OH",888,10,DU,5732
49,554,3751,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11042,CLE,"Cleveland, OH",888,11,DU,5732
49,669,4613,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13342,MKE,"Milwaukee, WI",694,11,DU,5291
49,669,4721,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13342,MKE,"Milwaukee, WI",694,3,DU,5291
49,692,5135,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13198,MCI,"Kansas City, MO",888,11,DU,5732
49,696,5230,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12191,HOU,"Houston, TX",694,4,DU,5291
49,731,5314,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11298,DFW,"Dallas/Fort Worth, TX",694,11,DU,5291
49,761,5195,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13851,OKC,"Oklahoma City, OK",694,9,DU,5291
49,994,6261,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",16217,YUL,"Montreal, Canada",608,12,IU,4850
49,1547,8874,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14843,SJU,"San Juan, PR",699,12,DU,6336
49,1599,9060,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15024,STT,"Charlotte Amalie, VI",622,12,DU,7319
49,1695,11827,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14832,SJD,"San Jose del Cabo, Mexico",888,12,IU,5732
50,152,1506,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15412,TYS,"Knoxville, TN",694,3,DU,5291
50,214,1842,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14685,SAV,"Savannah, GA",622,1,DU,7319
50,356,2880,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",699,9,DU,6336
50,399,3029,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13795,OAJ,"Jacksonville/Camp Lejeune, NC",608,7,DU,4850
50,432,3179,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12339,IND,"Indianapolis, IN",614,6,DU,5578
50,432,3230,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12339,IND,"Indianapolis, IN",614,8,DU,5578
50,442,3213,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13360,MLB,"Melbourne, FL",608,2,DU,4850
50,484,3900,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15016,STL,"St. Louis, MO",888,1,DU,5732
50,534,3856,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12264,IAD,"Washington, DC",694,6,DU,5291
50,554,3822,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11042,CLE,"Cleveland, OH",699,12,DU,6336
50,563,4195,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14783,SGF,"Springfield, MO",608,9,DU,4850
50,589,4472,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15919,XNA,"Fayetteville, AR",608,4,DU,4850
50,712,4737,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10792,BUF,"Buffalo, NY",694,6,DU,5291
50,760,5025,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12478,JFK,"New York, NY",622,11,DU,7319
50,760,5057,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12478,JFK,"New York, NY",622,10,DU,7319
50,853,5261,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10257,ALB,"Albany, NY",694,2,DU,5291
50,994,6271,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",16217,YUL,"Montreal, Canada",698,9,IU,5234
50,1117,7152,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13180,MBJ,"Montego Bay, Jamaica",888,6,IU,5732
50,1747,12224,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",622,1,DU,7319
51,106,1271,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10980,CHA,"Chattanooga, TN",608,10,DU,4850
51,134,1464,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10599,BHM,"Birmingham, AL",608,7,DU,4850
51,192,1857,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10868,CAE,"Columbia, SC",614,6,DU,5578
51,271,2469,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",622,1,DU,7319
51,271,2482,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",622,2,DU,7319
51,352,3099,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11973,GPT,"Gulfport/Biloxi, MS",608,1,DU,4850
51,484,3718,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15016,STL,"St. Louis, MO",614,7,DU,5578
51,669,4707,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13342,MKE,"Milwaukee, WI",888,4,DU,5732
51,696,5560,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12191,HOU,"Houston, TX",694,3,DU,5291
51,761,5251,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13851,OKC,"Oklahoma City, OK",608,8,DU,4850
51,780,5455,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12197,HPN,"White Plains, NY",608,1,DU,4850
51,782,5914,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12278,ICT,"Wichita, KS",608,11,DU,4850
51,821,5868,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13871,OMA,"Omaha, NE",698,7,DU,5234
51,946,6089,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",888,4,DU,5732
51,946,6223,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",622,5,DU,7319
51,1599,9708,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15024,STT,"Charlotte Amalie, VI",622,5,DU,7319
51,1695,12348,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14832,SJD,"San Jose del Cabo, Mexico",888,3,IU,5732
51,2139,13684,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14771,SFO,"San Francisco, CA",622,7,DU,7319
51,4395,24223,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10920,CDG,"Paris, France",687,2,IU,12566
52,404,3090,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",626,1,DU,11023
52,442,3280,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13360,MLB,"Melbourne, FL",694,3,DU,5291
52,442,3368,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13360,MLB,"Melbourne, FL",608,1,DU,4850
52,444,3483,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14986,SRQ,"Sarasota/Bradenton, FL",622,6,DU,7319
52,447,3483,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11066,CMH,"Columbus, OH",614,8,DU,5578
52,515,3792,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14635,RSW,"Fort Myers, FL",888,9,DU,5732
52,526,3687,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14122,PIT,"Pittsburgh, PA",622,2,DU,7319
52,591,4596,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",694,2,DU,5291
52,594,4450,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",623,2,DU,8598
52,721,6031,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX",698,3,DU,5234
52,760,5275,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12478,JFK,"New York, NY",626,1,DU,11023
52,874,6881,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14683,SAT,"San Antonio, TX",622,2,DU,7319
52,1282,8666,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",888,6,DU,5732
52,1599,9674,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15024,STT,"Charlotte Amalie, VI",622,1,DU,7319
52,1599,10188,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15024,STT,"Charlotte Amalie, VI",622,6,DU,7319
52,1695,12443,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14832,SJD,"San Jose del Cabo, Mexico",888,4,IU,5732
52,5036,27951,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11651,FCO,"Rome, Italy",687,10,IU,12566
53,134,1484,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10599,BHM,"Birmingham, AL",608,6,DU,4850
53,152,1606,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15412,TYS,"Knoxville, TN",608,9,DU,4850
53,153,1623,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11996,GSP,"Greer, SC",888,2,DU,5732
53,153,1702,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11996,GSP,"Greer, SC",614,6,DU,5578
53,214,2220,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",614,6,DU,5578
53,259,2202,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10994,CHS,"Charleston, SC",614,1,DU,5578
53,332,3145,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",888,2,DU,5732
